time,open,high,low,close
2022-01-17 12:00:00,1.1424,1.14266,1.1391499999999999,1.14018
2022-01-17 16:00:00,1.14017,1.1415899999999999,1.13956,1.14118
2022-01-17 20:00:00,1.14118,1.14136,1.14043,1.14062
2022-01-18 00:00:00,1.14062,1.14207,1.1404,1.1419
2022-01-18 04:00:00,1.1419,1.14216,1.13848,1.1397
2022-01-18 08:00:00,1.1397,1.14057,1.13859,1.13947
2022-01-18 12:00:00,1.13947,1.13996,1.13629,1.1378300000000001
2022-01-18 16:00:00,1.1378300000000001,1.13789,1.13205,1.13227
2022-01-18 20:00:00,1.13227,1.13346,1.13147,1.13258
2022-01-19 00:00:00,1.13249,1.13301,1.13163,1.13223
2022-01-19 04:00:00,1.13225,1.13336,1.13203,1.133
2022-01-19 08:00:00,1.133,1.13482,1.1327,1.13401
2022-01-19 12:00:00,1.13401,1.13508,1.13329,1.1344
2022-01-19 16:00:00,1.1344,1.13569,1.1335899999999999,1.1344
2022-01-19 20:00:00,1.13439,1.13548,1.13412,1.1342
2022-01-20 00:00:00,1.1339299999999999,1.13653,1.1339299999999999,1.1360000000000001
2022-01-20 04:00:00,1.13599,1.13611,1.13452,1.13498
2022-01-20 08:00:00,1.13497,1.13689,1.13435,1.13476
2022-01-20 12:00:00,1.13476,1.1357599999999999,1.1331,1.13517
2022-01-20 16:00:00,1.13516,1.1357599999999999,1.13265,1.13272
2022-01-20 20:00:00,1.13272,1.1329500000000001,1.13031,1.13108
2022-01-21 00:00:00,1.13092,1.13177,1.1301,1.13171
2022-01-21 04:00:00,1.13171,1.13348,1.13156,1.13252
2022-01-21 08:00:00,1.13252,1.13452,1.13227,1.1339299999999999
2022-01-21 12:00:00,1.1339299999999999,1.13517,1.13255,1.13499
2022-01-21 16:00:00,1.135,1.13597,1.13369,1.13457
2022-01-21 20:00:00,1.13457,1.1349,1.1338,1.13421
2022-01-24 00:00:00,1.13371,1.13447,1.13325,1.1337
2022-01-24 04:00:00,1.1337,1.13378,1.13163,1.13175
2022-01-24 08:00:00,1.13179,1.13363,1.13098,1.13252
2022-01-24 12:00:00,1.13253,1.13283,1.12949,1.12959
2022-01-24 16:00:00,1.12959,1.13292,1.12906,1.13279
2022-01-24 20:00:00,1.13279,1.13351,1.13179,1.13254
2022-01-25 00:00:00,1.13226,1.1328,1.13163,1.13167
2022-01-25 04:00:00,1.13167,1.13184,1.13081,1.13101
2022-01-25 08:00:00,1.131,1.13159,1.1284399999999999,1.12879
2022-01-25 12:00:00,1.12879,1.1291,1.12664,1.12756
2022-01-25 16:00:00,1.12758,1.12891,1.12632,1.12876
2022-01-25 20:00:00,1.12876,1.13069,1.12862,1.13006
2022-01-26 00:00:00,1.12991,1.13059,1.12929,1.13055
2022-01-26 04:00:00,1.13055,1.13108,1.13006,1.13046
2022-01-26 08:00:00,1.13046,1.13052,1.12833,1.12868
2022-01-26 12:00:00,1.12868,1.12882,1.12717,1.12821
2022-01-26 16:00:00,1.12823,1.12963,1.1273900000000001,1.1288
2022-01-26 20:00:00,1.12884,1.13006,1.12354,1.12405
2022-01-27 00:00:00,1.12404,1.12431,1.12305,1.12328
2022-01-27 04:00:00,1.12325,1.12335,1.12154,1.12202
2022-01-27 08:00:00,1.12201,1.12214,1.11931,1.11965
2022-01-27 12:00:00,1.11965,1.12012,1.11349,1.1149499999999999
2022-01-27 16:00:00,1.11493,1.11622,1.11313,1.11391
2022-01-27 20:00:00,1.1139000000000001,1.1149499999999999,1.11357,1.11444
2022-01-28 00:00:00,1.11428,1.11484,1.11359,1.11474
2022-01-28 04:00:00,1.11473,1.11558,1.11464,1.11542
2022-01-28 08:00:00,1.11542,1.11549,1.11214,1.11326
2022-01-28 12:00:00,1.11326,1.11689,1.11254,1.11685
2022-01-28 16:00:00,1.11685,1.11737,1.11383,1.1151200000000001
2022-01-28 20:00:00,1.1151200000000001,1.11562,1.1141,1.11469
2022-01-31 00:00:00,1.11406,1.1158,1.11378,1.11578
2022-01-31 04:00:00,1.11578,1.11658,1.11546,1.11651
2022-01-31 08:00:00,1.11651,1.11823,1.11608,1.1175
2022-01-31 12:00:00,1.1175,1.11937,1.11462,1.11931
2022-01-31 16:00:00,1.11931,1.12195,1.11833,1.12192
2022-01-31 20:00:00,1.12192,1.12477,1.12186,1.12333
2022-02-01 00:00:00,1.12315,1.1234,1.12208,1.1226
2022-02-01 04:00:00,1.1226,1.12451,1.12256,1.124
2022-02-01 08:00:00,1.124,1.12694,1.12343,1.12612
2022-02-01 12:00:00,1.12612,1.12786,1.12535,1.12658
2022-02-01 16:00:00,1.12658,1.12744,1.12345,1.12448
2022-02-01 20:00:00,1.12448,1.12735,1.12427,1.12718
2022-02-02 00:00:00,1.12715,1.1277,1.12679,1.12764
2022-02-02 04:00:00,1.12765,1.12779,1.12705,1.12731
2022-02-02 08:00:00,1.12732,1.12942,1.12667,1.1293199999999999
2022-02-02 12:00:00,1.12931,1.13301,1.12897,1.13112
2022-02-02 16:00:00,1.1311499999999999,1.13212,1.12926,1.13113
2022-02-02 20:00:00,1.13112,1.13142,1.1302,1.13035
2022-02-03 00:00:00,1.13018,1.13051,1.1293,1.13002
2022-02-03 04:00:00,1.13002,1.13081,1.12947,1.13007
2022-02-03 08:00:00,1.13007,1.13026,1.12839,1.12842
2022-02-03 12:00:00,1.12842,1.13652,1.12665,1.13652
2022-02-03 16:00:00,1.13669,1.14513,1.13615,1.14436
2022-02-03 20:00:00,1.14436,1.14496,1.14261,1.14392
2022-02-04 00:00:00,1.14389,1.14541,1.14311,1.14521
2022-02-04 04:00:00,1.14519,1.14719,1.14487,1.14599
2022-02-04 08:00:00,1.14599,1.14688,1.14396,1.1463
2022-02-04 12:00:00,1.1463,1.14836,1.14216,1.14363
2022-02-04 16:00:00,1.14363,1.14625,1.14116,1.14542
2022-02-04 20:00:00,1.14542,1.1464,1.14472,1.14514
2022-02-07 00:00:00,1.14573,1.14614,1.1439300000000001,1.14414
2022-02-07 04:00:00,1.14414,1.14428,1.1424400000000001,1.14302
2022-02-07 08:00:00,1.14302,1.14493,1.14151,1.14231
2022-02-07 12:00:00,1.14232,1.1458599999999999,1.1416,1.144
2022-02-07 16:00:00,1.14398,1.14511,1.14175,1.14187
2022-02-07 20:00:00,1.14186,1.1443699999999999,1.14173,1.14419
2022-02-08 00:00:00,1.14411,1.14486,1.14329,1.14354
2022-02-08 04:00:00,1.14354,1.14357,1.14152,1.14171
2022-02-08 08:00:00,1.1417,1.14236,1.13958,1.14059
2022-02-08 12:00:00,1.14057,1.14335,1.14002,1.14089
2022-02-08 16:00:00,1.1408800000000001,1.14237,1.1403,1.14207
2022-02-08 20:00:00,1.14206,1.14238,1.14014,1.14163
2022-02-09 00:00:00,1.14127,1.14234,1.14113,1.14228
2022-02-09 04:00:00,1.14228,1.14325,1.14217,1.14221
2022-02-09 08:00:00,1.14221,1.1428,1.14025,1.14265
2022-02-09 12:00:00,1.14265,1.14457,1.1423,1.14356
2022-02-09 16:00:00,1.14355,1.14479,1.14253,1.14375
2022-02-09 20:00:00,1.14375,1.14409,1.14202,1.14233
2022-02-10 00:00:00,1.1421000000000001,1.14254,1.1413,1.14194
2022-02-10 04:00:00,1.14193,1.1431499999999999,1.14178,1.14258
2022-02-10 08:00:00,1.14258,1.14462,1.14194,1.14431
2022-02-10 12:00:00,1.14431,1.14455,1.13819,1.14079
2022-02-10 16:00:00,1.14078,1.1495,1.13748,1.14645
2022-02-10 20:00:00,1.14645,1.14747,1.14067,1.14275
2022-02-11 00:00:00,1.14263,1.14291,1.1386,1.14025
2022-02-11 04:00:00,1.14024,1.14072,1.13742,1.13863
2022-02-11 08:00:00,1.13862,1.13981,1.13699,1.1386
2022-02-11 12:00:00,1.1386,1.1418,1.13835,1.13906
2022-02-11 16:00:00,1.13906,1.14081,1.13801,1.13967
2022-02-11 20:00:00,1.13965,1.13993,1.13297,1.13477
2022-02-14 00:00:00,1.13376,1.1368800000000001,1.13365,1.13535
2022-02-14 04:00:00,1.13534,1.13536,1.13402,1.13513
2022-02-14 08:00:00,1.13513,1.13519,1.13036,1.13116
2022-02-14 12:00:00,1.13116,1.13424,1.13006,1.13152
2022-02-14 16:00:00,1.13152,1.13213,1.12915,1.13104
2022-02-14 20:00:00,1.13103,1.13144,1.1280000000000001,1.13058
2022-02-15 00:00:00,1.13032,1.13147,1.1299,1.13105
2022-02-15 04:00:00,1.13106,1.13223,1.1309,1.1317
2022-02-15 08:00:00,1.1317,1.135,1.13096,1.13463
2022-02-15 12:00:00,1.13463,1.13599,1.13365,1.1356
2022-02-15 16:00:00,1.1356,1.13683,1.13202,1.13589
2022-02-15 20:00:00,1.13587,1.13642,1.13543,1.13582
2022-02-16 00:00:00,1.13568,1.13598,1.1348799999999999,1.13519
2022-02-16 04:00:00,1.13519,1.13554,1.13448,1.13537
2022-02-16 08:00:00,1.13538,1.13951,1.1353,1.13775
2022-02-16 12:00:00,1.13776,1.1388099999999999,1.13545,1.13628
2022-02-16 16:00:00,1.13631,1.13826,1.13532,1.13742
2022-02-16 20:00:00,1.13743,1.13955,1.13699,1.1372200000000001
2022-02-17 00:00:00,1.13713,1.13843,1.13667,1.13817
2022-02-17 04:00:00,1.13816,1.13848,1.13229,1.13561
2022-02-17 08:00:00,1.1356,1.13857,1.13429,1.13614
2022-02-17 12:00:00,1.13614,1.1379299999999999,1.13513,1.13591
2022-02-17 16:00:00,1.13591,1.13794,1.1350500000000001,1.1359
2022-02-17 20:00:00,1.1359,1.13674,1.13567,1.13608
2022-02-18 00:00:00,1.1358,1.13714,1.13565,1.13677
2022-02-18 04:00:00,1.13677,1.13712,1.13612,1.13658
2022-02-18 08:00:00,1.13658,1.13769,1.13639,1.13708
2022-02-18 12:00:00,1.13709,1.13724,1.13467,1.13492
2022-02-18 16:00:00,1.13491,1.1354,1.1313900000000001,1.13219
2022-02-18 20:00:00,1.1322,1.13357,1.13218,1.13227
2022-02-21 00:00:00,1.13145,1.13573,1.13125,1.13529
2022-02-21 04:00:00,1.13529,1.1368,1.13526,1.13624
2022-02-21 08:00:00,1.13625,1.13907,1.1353900000000001,1.13636
2022-02-21 12:00:00,1.13636,1.13668,1.13204,1.13296
2022-02-21 16:00:00,1.1329500000000001,1.1349,1.13248,1.13365
2022-02-21 20:00:00,1.13364,1.13427,1.13064,1.13093
2022-02-22 00:00:00,1.1307,1.13197,1.1295600000000001,1.13038
2022-02-22 04:00:00,1.13038,1.13094,1.12878,1.13062
2022-02-22 08:00:00,1.13062,1.13367,1.12925,1.13193
2022-02-22 12:00:00,1.13194,1.1367,1.13185,1.13412
2022-02-22 16:00:00,1.13412,1.13538,1.13249,1.13338
2022-02-22 20:00:00,1.13336,1.13411,1.1322,1.13241
2022-02-23 00:00:00,1.13246,1.13361,1.13207,1.13349
2022-02-23 04:00:00,1.13348,1.1339,1.13202,1.13257
2022-02-23 08:00:00,1.13257,1.13588,1.13161,1.13554
2022-02-23 12:00:00,1.13554,1.13582,1.13366,1.1351499999999999
2022-02-23 16:00:00,1.13513,1.13518,1.13059,1.13126
2022-02-23 20:00:00,1.13123,1.13126,1.13012,1.13051
2022-02-24 00:00:00,1.13023,1.13086,1.12748,1.12928
2022-02-24 04:00:00,1.12929,1.12937,1.12081,1.12378
2022-02-24 08:00:00,1.12378,1.12619,1.12091,1.12112
2022-02-24 12:00:00,1.12111,1.12124,1.11529,1.1161699999999999
2022-02-24 16:00:00,1.1161699999999999,1.11789,1.11063,1.11665
2022-02-24 20:00:00,1.11665,1.12211,1.11598,1.11919
2022-02-25 00:00:00,1.11908,1.12092,1.11859,1.12035
2022-02-25 04:00:00,1.12033,1.12286,1.11987,1.12254
2022-02-25 08:00:00,1.12254,1.12255,1.11695,1.11815
2022-02-25 12:00:00,1.11816,1.12414,1.11659,1.12364
2022-02-25 16:00:00,1.12365,1.12668,1.12188,1.12409
2022-02-25 20:00:00,1.12409,1.12735,1.12409,1.12716
2022-02-28 00:00:00,1.11295,1.11943,1.11245,1.11708
2022-02-28 04:00:00,1.11709,1.11738,1.11417,1.11565
2022-02-28 08:00:00,1.11565,1.12,1.11546,1.11781
2022-02-28 12:00:00,1.11778,1.12315,1.11777,1.12121
2022-02-28 16:00:00,1.1212,1.12464,1.11974,1.1205
2022-02-28 20:00:00,1.12051,1.12236,1.12035,1.12178
2022-03-01 00:00:00,1.12177,1.12194,1.12015,1.1201699999999999
2022-03-01 04:00:00,1.1201699999999999,1.12057,1.11907,1.11961
2022-03-01 08:00:00,1.11961,1.12331,1.11899,1.11963
2022-03-01 12:00:00,1.11962,1.11985,1.11406,1.11604
2022-03-01 16:00:00,1.11604,1.11621,1.10897,1.11089
2022-03-01 20:00:00,1.11088,1.11377,1.10986,1.11229
2022-03-02 00:00:00,1.11248,1.11353,1.11158,1.1128
2022-03-02 04:00:00,1.1128,1.11317,1.11111,1.11148
2022-03-02 08:00:00,1.11149,1.1118,1.10589,1.10821
2022-03-02 12:00:00,1.10821,1.11193,1.1076,1.11045
2022-03-02 16:00:00,1.11046,1.1143399999999999,1.10574,1.11022
2022-03-02 20:00:00,1.11022,1.11342,1.10998,1.11184
2022-03-03 00:00:00,1.1116,1.11205,1.1094,1.10977
2022-03-03 04:00:00,1.10977,1.11066,1.10901,1.11019
2022-03-03 08:00:00,1.11018,1.11062,1.10718,1.10798
2022-03-03 12:00:00,1.10798,1.10968,1.10648,1.10854
2022-03-03 16:00:00,1.10854,1.10949,1.10332,1.10509
2022-03-03 20:00:00,1.10508,1.10663,1.1047,1.10659
2022-03-04 00:00:00,1.10651,1.10679,1.10098,1.10483
2022-03-04 04:00:00,1.1048499999999999,1.1049,1.10194,1.10286
2022-03-04 08:00:00,1.10287,1.10317,1.10084,1.10141
2022-03-04 12:00:00,1.10142,1.1019700000000001,1.08852,1.09084
2022-03-04 16:00:00,1.09085,1.09281,1.0896,1.09259
2022-03-04 20:00:00,1.0925799999999999,1.094,1.09099,1.09305
2022-03-07 00:00:00,1.09255,1.09295,1.08209,1.08432
2022-03-07 04:00:00,1.08432,1.08871,1.08356,1.08766
2022-03-07 08:00:00,1.08766,1.0898,1.08499,1.08582
2022-03-07 12:00:00,1.08582,1.09251,1.0806,1.08975
2022-03-07 16:00:00,1.08976,1.09324,1.08485,1.08747
2022-03-07 20:00:00,1.08748,1.09004,1.08458,1.08533
2022-03-08 00:00:00,1.08511,1.08803,1.08471,1.08747
2022-03-08 04:00:00,1.08746,1.08846,1.08558,1.08598
2022-03-08 08:00:00,1.08597,1.09217,1.08509,1.08876
2022-03-08 12:00:00,1.08876,1.0921,1.08654,1.09155
2022-03-08 16:00:00,1.09151,1.09565,1.0872,1.0943100000000001
2022-03-08 20:00:00,1.09424,1.09583,1.08941,1.0901399999999999
2022-03-09 00:00:00,1.0896,1.0919699999999999,1.08896,1.09137
2022-03-09 04:00:00,1.0913599999999999,1.09295,1.0905,1.0916
2022-03-09 08:00:00,1.0916,1.0973,1.0909200000000001,1.09702
2022-03-09 12:00:00,1.09702,1.10164,1.09418,1.10141
2022-03-09 16:00:00,1.10141,1.10961,1.10041,1.1092
2022-03-09 20:00:00,1.1092,1.10949,1.10615,1.1075
2022-03-10 00:00:00,1.1072899999999999,1.10777,1.10416,1.10512
2022-03-10 04:00:00,1.10513,1.10627,1.10451,1.10591
2022-03-10 08:00:00,1.10591,1.10799,1.10263,1.1041
2022-03-10 12:00:00,1.10411,1.11213,1.10257,1.1064
2022-03-10 16:00:00,1.10639,1.107,1.09802,1.09904
2022-03-10 20:00:00,1.09904,1.0994,1.09758,1.09859
2022-03-11 00:00:00,1.09845,1.1019,1.09792,1.09875
2022-03-11 04:00:00,1.09875,1.10104,1.09873,1.09992
2022-03-11 08:00:00,1.09992,1.10089,1.09601,1.09677
2022-03-11 12:00:00,1.09674,1.10434,1.0966,1.09982
2022-03-11 16:00:00,1.09982,1.10017,1.0913,1.09161
2022-03-11 20:00:00,1.09161,1.09214,1.09021,1.09137
2022-03-14 00:00:00,1.09155,1.0939,1.09091,1.09174
2022-03-14 04:00:00,1.09173,1.09182,1.09004,1.09111
2022-03-14 08:00:00,1.0911,1.099,1.09094,1.09824
2022-03-14 12:00:00,1.09821,1.09842,1.0935,1.09429
2022-03-14 16:00:00,1.09429,1.09938,1.09393,1.09749
2022-03-14 20:00:00,1.09748,1.09762,1.0937000000000001,1.09447
2022-03-15 00:00:00,1.09416,1.09557,1.09304,1.09542
2022-03-15 04:00:00,1.09543,1.0985,1.09533,1.09829
2022-03-15 08:00:00,1.09828,1.102,1.09668,1.10048
2022-03-15 12:00:00,1.10048,1.10049,1.09739,1.09974
2022-03-15 16:00:00,1.09974,1.09997,1.09368,1.09385
2022-03-15 20:00:00,1.09385,1.09569,1.0926,1.09489
2022-03-16 00:00:00,1.09491,1.0973600000000001,1.09491,1.0967
2022-03-16 04:00:00,1.0967,1.0977999999999999,1.09648,1.09776
2022-03-16 08:00:00,1.09772,1.10053,1.09559,1.09868
2022-03-16 12:00:00,1.09868,1.10248,1.09822,1.1
2022-03-16 16:00:00,1.10001,1.104,1.09823,1.0984099999999999
2022-03-16 20:00:00,1.0984,1.1047,1.095,1.1031
2022-03-17 00:00:00,1.10305,1.10521,1.10071,1.10355
2022-03-17 04:00:00,1.10357,1.10426,1.10233,1.10233
2022-03-17 08:00:00,1.10234,1.1067,1.10221,1.10541
2022-03-17 12:00:00,1.10541,1.10705,1.10231,1.10698
2022-03-17 16:00:00,1.10701,1.11376,1.10671,1.1126800000000001
2022-03-17 20:00:00,1.1126800000000001,1.11273,1.10878,1.10901
2022-03-18 00:00:00,1.1089,1.11186,1.10858,1.10877
2022-03-18 04:00:00,1.10878,1.10907,1.10753,1.1084100000000001
2022-03-18 08:00:00,1.1084100000000001,1.10944,1.10532,1.10573
2022-03-18 12:00:00,1.10573,1.10604,1.10031,1.10254
2022-03-18 16:00:00,1.10254,1.1072,1.10243,1.10586
2022-03-18 20:00:00,1.10584,1.10591,1.10422,1.10503
2022-03-21 00:00:00,1.10504,1.10572,1.10376,1.10452
2022-03-21 04:00:00,1.1045,1.10516,1.10377,1.10418
2022-03-21 08:00:00,1.10419,1.10702,1.10345,1.10571
2022-03-21 12:00:00,1.10571,1.10584,1.10257,1.10334
2022-03-21 16:00:00,1.10334,1.10523,1.10182,1.10307
2022-03-21 20:00:00,1.10308,1.10312,1.10102,1.10188
2022-03-22 00:00:00,1.10176,1.10251,1.09808,1.09955
2022-03-22 04:00:00,1.09956,1.10053,1.09807,1.09813
2022-03-22 08:00:00,1.09814,1.10145,1.0961,1.09964
2022-03-22 12:00:00,1.09964,1.10436,1.09872,1.10411
2022-03-22 16:00:00,1.10411,1.10458,1.10115,1.10233
2022-03-22 20:00:00,1.10232,1.10328,1.10203,1.10294
2022-03-23 00:00:00,1.10279,1.10427,1.10208,1.10261
2022-03-23 04:00:00,1.10262,1.104,1.10237,1.10371
2022-03-23 08:00:00,1.1037,1.104,1.09885,1.09971
2022-03-23 12:00:00,1.0997,1.10071,1.09641,1.09661
2022-03-23 16:00:00,1.0966,1.10073,1.0966,1.10058
2022-03-23 20:00:00,1.10059,1.1012,1.1002399999999999,1.10066
2022-03-24 00:00:00,1.10052,1.10134,1.09825,1.09885
2022-03-24 04:00:00,1.09886,1.09915,1.09764,1.09775
2022-03-24 08:00:00,1.09775,1.1001,1.09721,1.09881
2022-03-24 12:00:00,1.09879,1.1001,1.0965799999999999,1.09737
2022-03-24 16:00:00,1.09738,1.10135,1.09715,1.09939
2022-03-24 20:00:00,1.09939,1.10058,1.09893,1.09982
2022-03-25 00:00:00,1.09959,1.10355,1.09959,1.10323
2022-03-25 04:00:00,1.10326,1.1038000000000001,1.10234,1.10286
2022-03-25 08:00:00,1.10285,1.10307,1.10005,1.10053
2022-03-25 12:00:00,1.10053,1.10224,1.0992,1.10116
2022-03-25 16:00:00,1.10117,1.10247,1.09809,1.09909
2022-03-25 20:00:00,1.09909,1.09967,1.09818,1.09854
2022-03-28 00:00:00,1.09842,1.09865,1.09673,1.0971
2022-03-28 04:00:00,1.0971,1.0975,1.09501,1.09542
2022-03-28 08:00:00,1.09542,1.09997,1.09447,1.09909
2022-03-28 12:00:00,1.09909,1.09932,1.09513,1.09568
2022-03-28 16:00:00,1.09567,1.09994,1.09464,1.09938
2022-03-28 20:00:00,1.09938,1.0999,1.09747,1.09859
2022-03-29 00:00:00,1.09834,1.09976,1.0969,1.09735
2022-03-29 04:00:00,1.09735,1.09974,1.09728,1.09854
2022-03-29 08:00:00,1.09854,1.10183,1.09792,1.09852
2022-03-29 12:00:00,1.09852,1.11286,1.09751,1.1113
2022-03-29 16:00:00,1.1113,1.11371,1.1078000000000001,1.10802
2022-03-29 20:00:00,1.10802,1.10945,1.10716,1.10858
2022-03-30 00:00:00,1.1085099999999999,1.10985,1.10792,1.10974
2022-03-30 04:00:00,1.1097299999999999,1.11214,1.1097,1.11109
2022-03-30 08:00:00,1.11108,1.11564,1.11056,1.11564
2022-03-30 12:00:00,1.11563,1.11616,1.11115,1.11249
2022-03-30 16:00:00,1.11249,1.1171,1.11195,1.11573
2022-03-30 20:00:00,1.11573,1.11629,1.11478,1.11575
2022-03-31 00:00:00,1.11579,1.11752,1.11542,1.1174
2022-03-31 04:00:00,1.11744,1.11848,1.1158,1.11606
2022-03-31 08:00:00,1.1160700000000001,1.11758,1.11128,1.11295
2022-03-31 12:00:00,1.11296,1.11321,1.10878,1.11022
2022-03-31 16:00:00,1.11022,1.11325,1.10682,1.10814
2022-03-31 20:00:00,1.10814,1.10937,1.10613,1.10665
2022-04-01 00:00:00,1.10656,1.10757,1.10597,1.10674
2022-04-01 04:00:00,1.10674,1.10733,1.10614,1.1064
2022-04-01 08:00:00,1.10641,1.10755,1.10429,1.10604
2022-04-01 12:00:00,1.10603,1.10671,1.10364,1.1044100000000001
2022-04-01 16:00:00,1.1044,1.10541,1.10283,1.10402
2022-04-01 20:00:00,1.10402,1.10524,1.10328,1.10447
2022-04-04 00:00:00,1.10336,1.10533,1.10336,1.10494
2022-04-04 04:00:00,1.1049,1.10543,1.10432,1.10478
2022-04-04 08:00:00,1.10479,1.10539,1.10191,1.10222
2022-04-04 12:00:00,1.10222,1.10321,1.09961,1.09993
2022-04-04 16:00:00,1.09993,1.10026,1.09745,1.09749
2022-04-04 20:00:00,1.09751,1.09773,1.09608,1.09715
2022-04-05 00:00:00,1.09688,1.09801,1.09677,1.09763
2022-04-05 04:00:00,1.09763,1.0977,1.09623,1.09643
2022-04-05 08:00:00,1.09643,1.09886,1.0962,1.09681
2022-04-05 12:00:00,1.0968,1.09851,1.09564,1.09643
2022-04-05 16:00:00,1.09645,1.09758,1.09123,1.0914
2022-04-05 20:00:00,1.09141,1.09213,1.09,1.09041
2022-04-06 00:00:00,1.09029,1.09083,1.08936,1.08938
2022-04-06 04:00:00,1.08939,1.09037,1.08906,1.08971
2022-04-06 08:00:00,1.08968,1.0927,1.08741,1.09231
2022-04-06 12:00:00,1.0923,1.09381,1.08995,1.09333
2022-04-06 16:00:00,1.09333,1.09372,1.0903100000000001,1.09083
2022-04-06 20:00:00,1.09082,1.09292,1.08788,1.08956
2022-04-07 00:00:00,1.08956,1.09123,1.08883,1.0912
2022-04-07 04:00:00,1.0912,1.09159,1.09041,1.09144
2022-04-07 08:00:00,1.09144,1.09339,1.08757,1.08783
2022-04-07 12:00:00,1.08783,1.09266,1.08649,1.09132
2022-04-07 16:00:00,1.09132,1.09382,1.08768,1.08774
