time,open,high,low,close
2022-01-10 04:00:00,1.13503,1.1352,1.13392,1.13396
2022-01-10 05:00:00,1.13396,1.13397,1.13339,1.13376
2022-01-10 06:00:00,1.13377,1.13408,1.1333199999999999,1.13344
2022-01-10 07:00:00,1.13344,1.13355,1.1332,1.13351
2022-01-10 08:00:00,1.13349,1.13354,1.13266,1.13337
2022-01-10 09:00:00,1.13336,1.13364,1.13273,1.13292
2022-01-10 10:00:00,1.13292,1.13363,1.13206,1.13357
2022-01-10 11:00:00,1.13357,1.13447,1.13256,1.1326100000000001
2022-01-10 12:00:00,1.13264,1.13344,1.13227,1.13297
2022-01-10 13:00:00,1.13297,1.13364,1.13223,1.13256
2022-01-10 14:00:00,1.13256,1.13296,1.13118,1.13165
2022-01-10 15:00:00,1.13163,1.13243,1.12951,1.12971
2022-01-10 16:00:00,1.12972,1.12982,1.12853,1.12974
2022-01-10 17:00:00,1.12974,1.1327099999999999,1.12928,1.13185
2022-01-10 18:00:00,1.13185,1.13288,1.13159,1.13274
2022-01-10 19:00:00,1.13274,1.13349,1.13273,1.13286
2022-01-10 20:00:00,1.13284,1.13311,1.13209,1.13222
2022-01-10 21:00:00,1.13223,1.13269,1.1320000000000001,1.13233
2022-01-10 22:00:00,1.13232,1.13302,1.13222,1.13262
2022-01-10 23:00:00,1.13262,1.133,1.13247,1.13252
2022-01-11 00:00:00,1.1323,1.13279,1.13189,1.13246
2022-01-11 01:00:00,1.13249,1.1332200000000001,1.13249,1.1329799999999999
2022-01-11 02:00:00,1.13297,1.13346,1.13279,1.13328
2022-01-11 03:00:00,1.13326,1.13415,1.1332200000000001,1.13363
2022-01-11 04:00:00,1.13364,1.13437,1.13346,1.13379
2022-01-11 05:00:00,1.13379,1.13425,1.13369,1.13413
2022-01-11 06:00:00,1.13413,1.13414,1.13375,1.13407
2022-01-11 07:00:00,1.13407,1.13442,1.1338300000000001,1.13388
2022-01-11 08:00:00,1.13389,1.13434,1.13318,1.13363
2022-01-11 09:00:00,1.13368,1.1344400000000001,1.13348,1.13418
2022-01-11 10:00:00,1.13415,1.1351499999999999,1.13391,1.13491
2022-01-11 11:00:00,1.13491,1.13517,1.13288,1.13335
2022-01-11 12:00:00,1.13336,1.1339,1.1326100000000001,1.13304
2022-01-11 13:00:00,1.13304,1.13435,1.1326,1.13387
2022-01-11 14:00:00,1.13387,1.13421,1.13306,1.13312
2022-01-11 15:00:00,1.13312,1.13388,1.1323,1.1326
2022-01-11 16:00:00,1.1326100000000001,1.13305,1.13131,1.13233
2022-01-11 17:00:00,1.13235,1.13451,1.13229,1.13402
2022-01-11 18:00:00,1.13403,1.13686,1.13402,1.13618
2022-01-11 19:00:00,1.13618,1.13631,1.1353,1.13542
2022-01-11 20:00:00,1.13542,1.13684,1.13521,1.13667
2022-01-11 21:00:00,1.13667,1.13753,1.1362700000000001,1.13667
2022-01-11 22:00:00,1.13668,1.13694,1.13638,1.13657
2022-01-11 23:00:00,1.13657,1.13693,1.13648,1.13666
2022-01-12 00:00:00,1.13655,1.13681,1.13624,1.13681
2022-01-12 01:00:00,1.13681,1.13706,1.13623,1.13656
2022-01-12 02:00:00,1.13656,1.13734,1.13656,1.13708
2022-01-12 03:00:00,1.13708,1.1372,1.1363699999999999,1.13701
2022-01-12 04:00:00,1.137,1.13737,1.13677,1.13721
2022-01-12 05:00:00,1.1372,1.13755,1.13714,1.13747
2022-01-12 06:00:00,1.13747,1.13752,1.13725,1.13726
2022-01-12 07:00:00,1.13726,1.13781,1.13725,1.13731
2022-01-12 08:00:00,1.13731,1.1375,1.13642,1.13642
2022-01-12 09:00:00,1.13642,1.13677,1.13553,1.13585
2022-01-12 10:00:00,1.13585,1.1368800000000001,1.13552,1.13669
2022-01-12 11:00:00,1.13669,1.13737,1.13622,1.1367099999999999
2022-01-12 12:00:00,1.13672,1.13683,1.13545,1.13575
2022-01-12 13:00:00,1.13575,1.13653,1.13565,1.13618
2022-01-12 14:00:00,1.13619,1.13668,1.13601,1.13636
2022-01-12 15:00:00,1.13635,1.14155,1.13615,1.14097
2022-01-12 16:00:00,1.14101,1.14179,1.13943,1.14157
2022-01-12 17:00:00,1.1415899999999999,1.14252,1.1412,1.14207
2022-01-12 18:00:00,1.14209,1.1432,1.14186,1.14314
2022-01-12 19:00:00,1.14313,1.1445,1.14286,1.14438
2022-01-12 20:00:00,1.14438,1.14451,1.14385,1.14388
2022-01-12 21:00:00,1.14388,1.14528,1.14383,1.14501
2022-01-12 22:00:00,1.14501,1.1451,1.14443,1.14499
2022-01-12 23:00:00,1.14499,1.14504,1.14394,1.14411
2022-01-13 00:00:00,1.14402,1.14417,1.14383,1.14402
2022-01-13 01:00:00,1.14402,1.14446,1.1439300000000001,1.1439300000000001
2022-01-13 02:00:00,1.1439300000000001,1.14482,1.1439300000000001,1.14413
2022-01-13 03:00:00,1.14412,1.1445,1.14357,1.1439
2022-01-13 04:00:00,1.1439,1.1446,1.14382,1.14422
2022-01-13 05:00:00,1.14422,1.14435,1.14359,1.14423
2022-01-13 06:00:00,1.14423,1.14458,1.14423,1.14423
2022-01-13 07:00:00,1.14424,1.14463,1.14407,1.14411
2022-01-13 08:00:00,1.14412,1.1443,1.14384,1.14387
2022-01-13 09:00:00,1.14387,1.14665,1.14385,1.1464699999999999
2022-01-13 10:00:00,1.14648,1.14784,1.14623,1.14663
2022-01-13 11:00:00,1.14663,1.14748,1.14584,1.14714
2022-01-13 12:00:00,1.14714,1.14775,1.14573,1.14607
2022-01-13 13:00:00,1.14608,1.14696,1.1458599999999999,1.14626
2022-01-13 14:00:00,1.14626,1.14698,1.14532,1.14587
2022-01-13 15:00:00,1.14587,1.14719,1.14578,1.14719
2022-01-13 16:00:00,1.1472,1.14817,1.1468099999999999,1.14738
2022-01-13 17:00:00,1.14737,1.14775,1.14472,1.14606
2022-01-13 18:00:00,1.14608,1.14717,1.14568,1.14653
2022-01-13 19:00:00,1.14653,1.14672,1.14546,1.14612
2022-01-13 20:00:00,1.14613,1.14664,1.14575,1.14588
2022-01-13 21:00:00,1.14588,1.14653,1.1457600000000001,1.14618
2022-01-13 22:00:00,1.14615,1.14624,1.14508,1.14523
2022-01-13 23:00:00,1.14523,1.14555,1.14509,1.14539
2022-01-14 00:00:00,1.14531,1.14569,1.14531,1.14544
2022-01-14 01:00:00,1.14542,1.1459,1.14537,1.14565
2022-01-14 02:00:00,1.14565,1.14588,1.14512,1.14565
2022-01-14 03:00:00,1.14565,1.1468,1.14563,1.14661
2022-01-14 04:00:00,1.14662,1.14713,1.14625,1.14713
2022-01-14 05:00:00,1.14713,1.14756,1.1469,1.14738
2022-01-14 06:00:00,1.14738,1.1476600000000001,1.14711,1.14737
2022-01-14 07:00:00,1.14737,1.14829,1.14737,1.14789
2022-01-14 08:00:00,1.1479,1.14806,1.14691,1.14698
2022-01-14 09:00:00,1.14698,1.14723,1.14602,1.14658
2022-01-14 10:00:00,1.14658,1.14744,1.14622,1.14682
2022-01-14 11:00:00,1.14682,1.14691,1.14574,1.14583
2022-01-14 12:00:00,1.14583,1.14612,1.14538,1.14566
2022-01-14 13:00:00,1.14562,1.14593,1.14485,1.1452
2022-01-14 14:00:00,1.1452,1.14563,1.14419,1.14438
2022-01-14 15:00:00,1.14439,1.14552,1.1433200000000001,1.14383
2022-01-14 16:00:00,1.14382,1.145,1.14301,1.14418
2022-01-14 17:00:00,1.14419,1.14423,1.14239,1.14334
2022-01-14 18:00:00,1.14335,1.14359,1.14092,1.14144
2022-01-14 19:00:00,1.14143,1.14144,1.13987,1.14024
2022-01-14 20:00:00,1.14024,1.14115,1.14015,1.1409799999999999
2022-01-14 21:00:00,1.14097,1.14176,1.14069,1.14151
2022-01-14 22:00:00,1.14151,1.14179,1.1413,1.14147
2022-01-14 23:00:00,1.14148,1.14161,1.14118,1.14151
2022-01-17 00:00:00,1.14117,1.1415899999999999,1.14116,1.1414900000000001
2022-01-17 01:00:00,1.14145,1.14146,1.14055,1.14111
2022-01-17 02:00:00,1.14111,1.14118,1.14035,1.14078
2022-01-17 03:00:00,1.14078,1.1408800000000001,1.14002,1.1405
2022-01-17 04:00:00,1.14051,1.14178,1.14038,1.14157
2022-01-17 05:00:00,1.14158,1.14197,1.14144,1.14184
2022-01-17 06:00:00,1.1418300000000001,1.14213,1.14164,1.1419
2022-01-17 07:00:00,1.14189,1.14224,1.14166,1.14188
2022-01-17 08:00:00,1.14189,1.14207,1.1412,1.14128
2022-01-17 09:00:00,1.14127,1.14282,1.14126,1.1425
2022-01-17 10:00:00,1.1425,1.1434199999999999,1.14215,1.14284
2022-01-17 11:00:00,1.14285,1.14333,1.14172,1.1424
2022-01-17 12:00:00,1.1424,1.14256,1.1414900000000001,1.14202
2022-01-17 13:00:00,1.14202,1.14266,1.14066,1.14142
2022-01-17 14:00:00,1.14142,1.14167,1.13952,1.13965
2022-01-17 15:00:00,1.13965,1.14063,1.1391499999999999,1.14018
2022-01-17 16:00:00,1.14017,1.14145,1.13956,1.14115
2022-01-17 17:00:00,1.14116,1.14116,1.13969,1.1404
2022-01-17 18:00:00,1.14041,1.141,1.14009,1.1409799999999999
2022-01-17 19:00:00,1.1409799999999999,1.1415899999999999,1.14087,1.14118
2022-01-17 20:00:00,1.14118,1.14136,1.14076,1.14078
2022-01-17 21:00:00,1.14078,1.1408,1.14047,1.14048
2022-01-17 22:00:00,1.14048,1.14096,1.14046,1.14067
2022-01-17 23:00:00,1.14068,1.14076,1.14043,1.14062
2022-01-18 00:00:00,1.14062,1.14079,1.14043,1.14059
2022-01-18 01:00:00,1.1406,1.14099,1.1404,1.14097
2022-01-18 02:00:00,1.14097,1.1419,1.14076,1.14189
2022-01-18 03:00:00,1.14189,1.14207,1.14155,1.1419
2022-01-18 04:00:00,1.1419,1.14211,1.1414,1.14187
2022-01-18 05:00:00,1.14188,1.14216,1.13848,1.13923
2022-01-18 06:00:00,1.13923,1.1402,1.1391,1.14014
2022-01-18 07:00:00,1.14014,1.14015,1.13924,1.1397
2022-01-18 08:00:00,1.1397,1.14045,1.13937,1.14012
2022-01-18 09:00:00,1.14011,1.14047,1.1392,1.13972
2022-01-18 10:00:00,1.13973,1.14057,1.13873,1.13949
2022-01-18 11:00:00,1.13949,1.14013,1.13859,1.13947
2022-01-18 12:00:00,1.13947,1.13996,1.13901,1.13902
2022-01-18 13:00:00,1.13902,1.13923,1.13833,1.13866
2022-01-18 14:00:00,1.13866,1.13919,1.13814,1.13819
2022-01-18 15:00:00,1.13819,1.1383,1.13629,1.1378300000000001
2022-01-18 16:00:00,1.1378300000000001,1.13789,1.1356600000000001,1.1367099999999999
2022-01-18 17:00:00,1.13672,1.13673,1.13431,1.13431
2022-01-18 18:00:00,1.13432,1.13443,1.13264,1.13344
2022-01-18 19:00:00,1.13344,1.13355,1.13205,1.13227
2022-01-18 20:00:00,1.13227,1.13302,1.13192,1.13273
2022-01-18 21:00:00,1.13273,1.13346,1.13253,1.13272
2022-01-18 22:00:00,1.13273,1.13323,1.13147,1.13172
2022-01-18 23:00:00,1.13172,1.13278,1.13167,1.13258
2022-01-19 00:00:00,1.13249,1.13274,1.13163,1.13267
2022-01-19 01:00:00,1.13267,1.13301,1.13246,1.13286
2022-01-19 02:00:00,1.13287,1.1329799999999999,1.13199,1.13292
2022-01-19 03:00:00,1.13292,1.13299,1.13189,1.13223
2022-01-19 04:00:00,1.13225,1.1328,1.13203,1.13225
2022-01-19 05:00:00,1.13226,1.13301,1.13211,1.13276
2022-01-19 06:00:00,1.13276,1.13315,1.13257,1.13301
2022-01-19 07:00:00,1.13301,1.13336,1.13284,1.133
2022-01-19 08:00:00,1.133,1.13363,1.1327,1.13343
2022-01-19 09:00:00,1.1334,1.13428,1.13289,1.13309
2022-01-19 10:00:00,1.13308,1.13384,1.13293,1.13334
2022-01-19 11:00:00,1.13334,1.13482,1.13318,1.13401
2022-01-19 12:00:00,1.13401,1.13501,1.13368,1.13471
2022-01-19 13:00:00,1.13471,1.13486,1.13379,1.1338
2022-01-19 14:00:00,1.1338,1.13429,1.13329,1.13341
2022-01-19 15:00:00,1.13342,1.13508,1.13341,1.1344
2022-01-19 16:00:00,1.1344,1.13541,1.13369,1.13441
2022-01-19 17:00:00,1.13438,1.13527,1.1335899999999999,1.1344400000000001
2022-01-19 18:00:00,1.1344400000000001,1.13569,1.13427,1.13451
2022-01-19 19:00:00,1.13453,1.13506,1.13403,1.1344
2022-01-19 20:00:00,1.13439,1.1351,1.1341700000000001,1.13484
2022-01-19 21:00:00,1.13483,1.13534,1.13449,1.13512
2022-01-19 22:00:00,1.1351,1.13548,1.13453,1.13459
2022-01-19 23:00:00,1.13459,1.13482,1.13412,1.1342
2022-01-20 00:00:00,1.1339299999999999,1.13457,1.1339299999999999,1.13415
2022-01-20 01:00:00,1.13415,1.13432,1.13397,1.13427
2022-01-20 02:00:00,1.13427,1.13522,1.13427,1.13511
2022-01-20 03:00:00,1.13506,1.13653,1.13493,1.1360000000000001
2022-01-20 04:00:00,1.13599,1.13611,1.13508,1.1355
2022-01-20 05:00:00,1.1354899999999999,1.13563,1.1350500000000001,1.13535
2022-01-20 06:00:00,1.13535,1.13536,1.13484,1.13509
2022-01-20 07:00:00,1.13509,1.13531,1.13452,1.13498
2022-01-20 08:00:00,1.13497,1.13529,1.13472,1.13499
2022-01-20 09:00:00,1.13498,1.13666,1.13487,1.13598
2022-01-20 10:00:00,1.13598,1.13689,1.13526,1.1354899999999999
2022-01-20 11:00:00,1.1354899999999999,1.13571,1.13435,1.13476
2022-01-20 12:00:00,1.13476,1.13516,1.13416,1.13459
2022-01-20 13:00:00,1.13458,1.13469,1.13331,1.13403
2022-01-20 14:00:00,1.13402,1.13413,1.1331,1.13388
2022-01-20 15:00:00,1.13389,1.1357599999999999,1.13363,1.13517
2022-01-20 16:00:00,1.13516,1.1357599999999999,1.1332200000000001,1.13448
2022-01-20 17:00:00,1.13447,1.13533,1.13288,1.1348
2022-01-20 18:00:00,1.1348,1.13533,1.1332200000000001,1.13354
2022-01-20 19:00:00,1.13355,1.13419,1.13265,1.13272
2022-01-20 20:00:00,1.13272,1.1329500000000001,1.1314899999999999,1.13179
2022-01-20 21:00:00,1.13179,1.13197,1.13116,1.13124
2022-01-20 22:00:00,1.13124,1.13188,1.13031,1.13042
2022-01-20 23:00:00,1.13041,1.13112,1.13039,1.13108
2022-01-21 00:00:00,1.13092,1.13121,1.13081,1.1311
2022-01-21 01:00:00,1.13114,1.13138,1.13071,1.13127
2022-01-21 02:00:00,1.13131,1.13169,1.13022,1.1304
2022-01-21 03:00:00,1.13041,1.13177,1.1301,1.13171
2022-01-21 04:00:00,1.13171,1.13348,1.13156,1.13343
2022-01-21 05:00:00,1.13343,1.13343,1.13251,1.13258
2022-01-21 06:00:00,1.13258,1.1327099999999999,1.13235,1.13245
2022-01-21 07:00:00,1.13245,1.1326100000000001,1.13224,1.13252
2022-01-21 08:00:00,1.13252,1.13307,1.13249,1.13292
2022-01-21 09:00:00,1.1329,1.13366,1.13227,1.13287
2022-01-21 10:00:00,1.13286,1.13402,1.13282,1.13357
2022-01-21 11:00:00,1.13357,1.13452,1.13308,1.1339299999999999
2022-01-21 12:00:00,1.1339299999999999,1.13415,1.1332200000000001,1.13388
2022-01-21 13:00:00,1.13388,1.13391,1.13255,1.13297
2022-01-21 14:00:00,1.1329799999999999,1.13448,1.1326,1.13381
2022-01-21 15:00:00,1.13377,1.13517,1.13373,1.13499
2022-01-21 16:00:00,1.135,1.13597,1.13407,1.13501
2022-01-21 17:00:00,1.13501,1.13536,1.13369,1.1346
2022-01-21 18:00:00,1.1346,1.13534,1.13406,1.13455
2022-01-21 19:00:00,1.13456,1.13498,1.13397,1.13457
2022-01-21 20:00:00,1.13457,1.1349,1.1341700000000001,1.1344400000000001
2022-01-21 21:00:00,1.13443,1.13465,1.13407,1.13413
2022-01-21 22:00:00,1.13411,1.13452,1.1338,1.13412
2022-01-21 23:00:00,1.1341700000000001,1.13453,1.13387,1.13421
2022-01-24 00:00:00,1.13371,1.1343,1.13371,1.13413
2022-01-24 01:00:00,1.13412,1.13447,1.13361,1.13408
2022-01-24 02:00:00,1.13408,1.13411,1.13325,1.13386
2022-01-24 03:00:00,1.13384,1.13396,1.13334,1.1337
2022-01-24 04:00:00,1.1337,1.13378,1.13321,1.13323
2022-01-24 05:00:00,1.13323,1.1334,1.13276,1.1329
2022-01-24 06:00:00,1.1329,1.13314,1.1328,1.13293
2022-01-24 07:00:00,1.13293,1.13302,1.13163,1.13175
2022-01-24 08:00:00,1.13179,1.13233,1.1314899999999999,1.13232
2022-01-24 09:00:00,1.1323400000000001,1.13293,1.13197,1.1324
2022-01-24 10:00:00,1.13238,1.1332,1.13098,1.13218
2022-01-24 11:00:00,1.13217,1.13363,1.13207,1.13252
2022-01-24 12:00:00,1.13253,1.13283,1.13142,1.13187
2022-01-24 13:00:00,1.13187,1.13219,1.13014,1.1304400000000001
2022-01-24 14:00:00,1.1304400000000001,1.13102,1.1297,1.12977
2022-01-24 15:00:00,1.12977,1.1307,1.12949,1.12959
2022-01-24 16:00:00,1.12959,1.13037,1.12906,1.12986
2022-01-24 17:00:00,1.12986,1.13247,1.1291,1.1309
2022-01-24 18:00:00,1.13092,1.13169,1.1304400000000001,1.13105
2022-01-24 19:00:00,1.13106,1.13292,1.13094,1.13279
2022-01-24 20:00:00,1.13279,1.13351,1.13273,1.13284
2022-01-24 21:00:00,1.13284,1.13342,1.13179,1.13199
2022-01-24 22:00:00,1.13197,1.13244,1.13184,1.13207
2022-01-24 23:00:00,1.13205,1.13285,1.13179,1.13254
2022-01-25 00:00:00,1.13226,1.13255,1.13183,1.13244
2022-01-25 01:00:00,1.13241,1.1328,1.13212,1.1323400000000001
2022-01-25 02:00:00,1.1323400000000001,1.13241,1.13174,1.1320000000000001
2022-01-25 03:00:00,1.1320000000000001,1.1323699999999999,1.13163,1.13167
2022-01-25 04:00:00,1.13167,1.13184,1.13097,1.13128
2022-01-25 05:00:00,1.13127,1.1314,1.1309,1.13125
2022-01-25 06:00:00,1.13125,1.13165,1.13097,1.1312
2022-01-25 07:00:00,1.13121,1.13141,1.13081,1.13101
2022-01-25 08:00:00,1.131,1.1311499999999999,1.13051,1.13058
2022-01-25 09:00:00,1.13061,1.13159,1.13016,1.13023
2022-01-25 10:00:00,1.13022,1.13157,1.12919,1.12978
2022-01-25 11:00:00,1.12978,1.13003,1.1284399999999999,1.12879
2022-01-25 12:00:00,1.12879,1.1291,1.1280000000000001,1.12803
2022-01-25 13:00:00,1.12803,1.12833,1.12685,1.12718
2022-01-25 14:00:00,1.12718,1.1278299999999999,1.12664,1.1267800000000001
2022-01-25 15:00:00,1.12677,1.12801,1.12672,1.12756
2022-01-25 16:00:00,1.12758,1.12806,1.12632,1.12744
2022-01-25 17:00:00,1.12736,1.12811,1.12694,1.12742
2022-01-25 18:00:00,1.12742,1.12867,1.12715,1.12843
2022-01-25 19:00:00,1.12843,1.12891,1.1282,1.12876
2022-01-25 20:00:00,1.12876,1.12977,1.12862,1.12965
2022-01-25 21:00:00,1.12965,1.13049,1.1294,1.13039
2022-01-25 22:00:00,1.13038,1.13069,1.12964,1.1304400000000001
2022-01-25 23:00:00,1.13046,1.13046,1.12997,1.13006
2022-01-26 00:00:00,1.12991,1.13023,1.12929,1.13012
